issues,status,type,words,titleLen,descLen,h1,url,title,description,canonical
"","200","airline","1677","27","149","1","https://www.originfacts.com/airlines/copa-airlines","Copa Airlines · Originfacts","Copa Airlines is Panama’s flag carrier and a scheduled full-service airline. Founded in 1947 as Compañía Panameña de Aviación, it began with domestic","https://www.originfacts.com/airlines/copa-airlines"
"","200","airline","1126","31","150","1","https://www.originfacts.com/airlines/corendon-airlines","Corendon Airlines · Originfacts","Corendon Airlines is a Turkish leisure airline founded in 2004 and launched operations in 2005. It is part of the Corendon Tourism Group, whose activi","https://www.originfacts.com/airlines/corendon-airlines"
"","200","airline","1447","38","149","1","https://www.originfacts.com/airlines/corendon-airlines-europe","Corendon Airlines Europe · Originfacts","Corendon Airlines Europe is a Malta-based scheduled carrier operating under IATA code XR and ICAO code CXI. Established in 2017, it forms part of the","https://www.originfacts.com/airlines/corendon-airlines-europe"
"","200","airline","1485","35","149","1","https://www.originfacts.com/airlines/corsair-international","Corsair International · Originfacts","Corsair International is a privately owned French scheduled airline founded in 1981 as Corse Air. It later operated as Corsairfly before adopting its","https://www.originfacts.com/airlines/corsair-international"
"","200","airline","1667","30","155","1","https://www.originfacts.com/airlines/croatia-airlines","Croatia Airlines · Originfacts","Croatia Airlines is Croatia&#x27;s national flag carrier and a scheduled full-service airline. It was founded in 1989 as Zagal, adopted the Croatia Airline","https://www.originfacts.com/airlines/croatia-airlines"
"","200","airline","1361","29","150","1","https://www.originfacts.com/airlines/cronos-airlines","Cronos Airlines · Originfacts","Cronos Airlines is a privately operated carrier based in Equatorial Guinea. Established in 2007, it serves the country’s small scheduled-airline marke","https://www.originfacts.com/airlines/cronos-airlines"
"","200","airline","1605","28","150","1","https://www.originfacts.com/airlines/cyprus-airways","Cyprus Airways · Originfacts","Cyprus Airways is a privately owned scheduled airline based in the Republic of Cyprus. The contemporary carrier began operations in 2017 after the Cyp","https://www.originfacts.com/airlines/cyprus-airways"
"","200","airline","1137","29","150","1","https://www.originfacts.com/airlines/dhl-air-limited","DHL Air Limited · Originfacts","DHL Air Limited, commonly identified as DHL Air UK, is a British cargo airline established in 1982. It operates within DHL Aviation, the collection of","https://www.originfacts.com/airlines/dhl-air-limited"
"","200","airline","1125","20","150","1","https://www.originfacts.com/airlines/dot-lt","DOT LT · Originfacts","DOT LT was a Lithuanian regional airline established in 2003 as Danu Oro Transportas and launched operations in 2004. It adopted the DOT LT name in 20","https://www.originfacts.com/airlines/dot-lt"
"","200","airline","1352","29","150","1","https://www.originfacts.com/airlines/daallo-airlines","Daallo Airlines · Originfacts","Daallo Airlines is a scheduled carrier associated with Djibouti and was established in 1991. It developed its identity around air links serving the Ho","https://www.originfacts.com/airlines/daallo-airlines"
"","200","airline","1129","22","149","1","https://www.originfacts.com/airlines/dana-air","Dana Air · Originfacts","Dana Air is a privately owned Nigerian airline that began scheduled passenger operations in 2008. The carrier trades under the Dana Air name and uses","https://www.originfacts.com/airlines/dana-air"
"","200","airline","2747","29","150","1","https://www.originfacts.com/airlines/delta-air-lines","Delta Air Lines · Originfacts","Delta Air Lines traces its origins to 1925, when the crop-dusting company Huff Daland Dusters was established. The Delta name appeared later in the de","https://www.originfacts.com/airlines/delta-air-lines"
"","200","airline","1408","24","149","1","https://www.originfacts.com/airlines/dniproavia","Dniproavia · Originfacts","Dniproavia was a Ukrainian scheduled airline based in Dnipro. Its origins were associated with the city’s long-established aviation operations, while","https://www.originfacts.com/airlines/dniproavia"
"","200","airline","1407","21","150","1","https://www.originfacts.com/airlines/donavia","Donavia · Originfacts","Donavia was a Russian scheduled airline headquartered in Rostov-on-Don. Its origins dated to 1991, when the local aviation division became an independ","https://www.originfacts.com/airlines/donavia"
"","200","airline","1119","30","150","1","https://www.originfacts.com/airlines/donghai-airlines","Donghai Airlines · Originfacts","Donghai Airlines is a privately owned Chinese airline founded in 2002 and headquartered in Shenzhen, Guangdong. It began as a cargo operator under the","https://www.originfacts.com/airlines/donghai-airlines"
"","200","airline","1755","21","150","1","https://www.originfacts.com/airlines/eva-air","EVA Air · Originfacts","EVA Air is a Taiwanese scheduled airline founded in 1989 and launched by the Evergreen Group, the transportation business best known internationally f","https://www.originfacts.com/airlines/eva-air"
"","200","airline","1418","24","150","1","https://www.originfacts.com/airlines/eastar-jet","Eastar Jet · Originfacts","Eastar Jet is a South Korean low-cost carrier founded in 2007. It began commercial operations in 2009 and uses the IATA code ZE and ICAO code ESR. The","https://www.originfacts.com/airlines/eastar-jet"
"","200","airline","1444","29","150","1","https://www.originfacts.com/airlines/eastern-airways","Eastern Airways · Originfacts","Eastern Airways is a privately owned British regional airline founded in 1997. Legally named Eastern Airways, it operates under the IATA code T3 and I","https://www.originfacts.com/airlines/eastern-airways"
"short_description","200","airline","1100","27","67","1","https://www.originfacts.com/airlines/edelweiss-air","Edelweiss Air · Originfacts","Edelweiss Air (WK/EDW) is a scheduled airline based in Switzerland.","https://www.originfacts.com/airlines/edelweiss-air"
"","200","airline","1765","22","150","1","https://www.originfacts.com/airlines/egyptair","Egyptair · Originfacts","EgyptAir is Egypt’s state-owned flag carrier and one of the world’s longest-established airlines. Founded in 1932 as Misr Airwork, it later operated u","https://www.originfacts.com/airlines/egyptair"
"","200","airline","1767","22","150","1","https://www.originfacts.com/airlines/emirates","Emirates · Originfacts","Emirates was founded in 1985 and is headquartered in Dubai, United Arab Emirates. It is part of the Emirates Group, which is owned by the Investment C","https://www.originfacts.com/airlines/emirates"
"","200","airline","1124","23","150","1","https://www.originfacts.com/airlines/envoy-air","Envoy Air · Originfacts","Envoy Air is a United States regional airline headquartered in Irving, Texas, and wholly owned by American Airlines Group. The company was formed in 1","https://www.originfacts.com/airlines/envoy-air"
"","200","airline","1118","31","150","1","https://www.originfacts.com/airlines/eritrean-airlines","Eritrean Airlines · Originfacts","Eritrean Airlines is the national airline of Eritrea and is wholly owned by the Eritrean government. The company was established in 1991, initially su","https://www.originfacts.com/airlines/eritrean-airlines"
"","200","airline","1639","32","160","1","https://www.originfacts.com/airlines/ethiopian-airlines","Ethiopian Airlines · Originfacts","Ethiopian Airlines is Ethiopia&#x27;s national flag carrier and one of Africa&#x27;s longest-established continuously operating airlines. Founded in 1945, it be","https://www.originfacts.com/airlines/ethiopian-airlines"
"","200","airline","1983","28","150","1","https://www.originfacts.com/airlines/etihad-airways","Etihad Airways · Originfacts","Etihad Airways is the national airline of the United Arab Emirates and a full-service scheduled carrier headquartered in Abu Dhabi. Founded in 2003, i","https://www.originfacts.com/airlines/etihad-airways"
"","200","airline","1119","34","149","1","https://www.originfacts.com/airlines/euroatlantic-airways","EuroAtlantic Airways · Originfacts","EuroAtlantic Airways is a privately owned Portuguese airline founded in 1993 as Air Zarco. It subsequently operated under the name Air Madeira before","https://www.originfacts.com/airlines/euroatlantic-airways"
"","200","airline","1137","34","150","1","https://www.originfacts.com/airlines/european-air-charter","European Air Charter · Originfacts","European Air Charter is a privately owned Bulgarian airline founded in 2000 under the name Bulgarian Air Charter. It adopted its current identity in 2","https://www.originfacts.com/airlines/european-air-charter"
"","200","airline","1143","23","150","1","https://www.originfacts.com/airlines/eurowings","Eurowings · Originfacts","Eurowings is a German low-cost airline whose present identity developed from a regional carrier founded in 1993 and launched in 1994. It is wholly own","https://www.originfacts.com/airlines/eurowings"
